,text,token_length_mean,token_length_median,token_length_std,sentence_length_mean,sentence_length_median,sentence_length_std,syllables_per_token_mean,syllables_per_token_median,syllables_per_token_std,n_tokens,n_unique_tokens,proportion_unique_tokens,n_characters,n_sentences,passed_quality_check,n_stop_words,alpha_ratio,mean_word_length,doc_length,symbol_to_word_ratio_#,proportion_ellipsis,proportion_bullet_points,contains_lorem ipsum,duplicate_line_chr_fraction,duplicate_paragraph_chr_fraction,duplicate_ngram_chr_fraction_5,duplicate_ngram_chr_fraction_6,duplicate_ngram_chr_fraction_7,duplicate_ngram_chr_fraction_8,duplicate_ngram_chr_fraction_9,duplicate_ngram_chr_fraction_10,top_ngram_chr_fraction_2,top_ngram_chr_fraction_3,top_ngram_chr_fraction_4,oov_ratio,pos_prop_ADJ,pos_prop_ADP,pos_prop_ADV,pos_prop_AUX,pos_prop_CCONJ,pos_prop_DET,pos_prop_INTJ,pos_prop_NOUN,pos_prop_NUM,pos_prop_PART,pos_prop_PRON,pos_prop_PROPN,pos_prop_PUNCT,pos_prop_SCONJ,pos_prop_SYM,pos_prop_VERB,pos_prop_X,entropy,perplexity,per_word_perplexity,first_order_coherence,second_order_coherence,dependency_distance_mean,dependency_distance_std,prop_adjacent_dependency_relation_mean,prop_adjacent_dependency_relation_std,flesch_reading_ease,flesch_kincaid_grade,smog,gunning_fog,automated_readability_index,coleman_liau_index,lix,rix
0,What was Connie descending ladders without bringing?,6.428571428571429,7.0,2.1946130708196026,7.0,7.0,0.0,1.7142857142857142,2.0,0.6998542122237652,7,7,1.0,46,1,False,3.0,0.875,5.75,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.125,0.0,0.125,0.0,0.0,0.0,0.125,0.0,0.0,0.125,0.125,0.125,0.0,0.0,0.25,0.0,0.06872757968605608,1.0711443679134245,0.13389304598917806,,,2.0,0.0,0.375,0.0,54.70142857142861,7.368571428571428,,8.514285714285714,12.348571428571425,17.77142857142857,64.14285714285714,4.0
0,What does Brad descend some hills without finding?,5.25,4.5,1.3919410907075054,8.0,8.0,0.0,1.25,1.0,0.4330127018922193,8,8,1.0,43,1,False,4.0,0.8888888888888888,4.777777777777778,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.0,0.2222222222222222,0.0,0.06276579173607424,1.064777430352205,0.11830860337246724,,,2.3333333333333335,0.0,0.3333333333333333,0.0,92.965,2.280000000000001,,3.2,7.297499999999999,11.369999999999997,45.5,3.0
0,Who had Rachel concealed Mark without disgusting?,6.0,6.0,2.6186146828319083,7.0,7.0,0.0,1.4285714285714286,1.0,0.7284313590846836,7,7,1.0,43,1,False,3.0,0.875,5.375,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.125,0.0,0.125,0.0,0.0,0.0,0.125,0.0,0.0,0.125,0.25,0.125,0.0,0.0,0.125,0.0,0.047278404913767794,1.048413852020581,0.13105173150257263,,,1.75,0.0,0.375,0.0,78.87285714285717,3.997142857142858,,8.514285714285714,10.329999999999998,15.251428571428573,49.857142857142854,3.0
0,What is Jessica driving to Spain after noticing?,5.0,5.0,2.1213203435596424,8.0,8.0,0.0,1.5,1.0,0.7071067811865476,8,8,1.0,41,1,False,4.0,0.8888888888888888,4.555555555555555,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.2222222222222222,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.0,0.0,0.2222222222222222,0.0,0.17656981944509736,1.193117726669199,0.13256863629657767,,,1.6666666666666667,0.0,0.5555555555555556,0.0,71.81500000000001,5.230000000000004,,8.200000000000001,6.120000000000001,9.899999999999999,45.5,3.0
0,Who has Margaret criticized Lawrence while thinking about?,6.25,6.5,2.436698586202241,8.0,8.0,0.0,1.5,1.0,0.7071067811865476,8,8,1.0,51,1,False,4.0,0.8888888888888888,5.666666666666667,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.0,0.2222222222222222,0.0,0.06681344700873254,1.0690960165102614,0.11878844627891794,,,1.8888888888888888,0.0,0.4444444444444444,0.0,71.81500000000001,5.230000000000004,,8.200000000000001,12.0075,17.249999999999996,58.0,4.0
0,Who had some face bothered Sarah while confusing?,5.125,4.5,2.0879116360612584,8.0,8.0,0.0,1.25,1.0,0.6614378277661477,8,8,1.0,42,1,False,4.0,0.8888888888888888,4.666666666666667,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.1111111111111111,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.2222222222222222,0.0,0.061307512521160026,1.0632258191731474,0.11813620213034971,,,2.0,0.0,0.5555555555555556,0.0,92.965,2.280000000000001,,8.200000000000001,6.708749999999998,10.634999999999998,33.0,2.0
0,Who had Regina cured every dancer while talking about?,5.0,5.0,1.247219128924647,9.0,9.0,0.0,1.3333333333333333,1.0,0.4714045207910317,9,9,1.0,46,1,True,5.0,0.9,4.6,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.2,0.0,0.07047513091163937,1.073017884122322,0.10730178841223219,,,2.1,0.0,0.4,0.0,84.90000000000003,3.653333333333336,,3.6,6.620000000000001,10.31111111111111,20.11111111111111,1.0
0,What could Ellen climb up stairs without climbing down?,5.111111111111111,5.0,1.6629588385661962,9.0,9.0,0.0,1.2222222222222223,1.0,0.41573970964154905,9,9,1.0,47,1,True,5.0,0.9,4.7,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.3,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.2,0.0,0.07009232498423904,1.0726072051262654,0.10726072051262654,,,2.0,0.0,0.4,0.0,94.30000000000001,2.342222222222226,,3.6,7.143333333333331,10.964444444444442,31.22222222222222,2.0
0,Who had Margaret talked to Carol while insulting?,5.125,5.0,2.315032397181517,8.0,8.0,0.0,1.5,1.0,0.7071067811865476,8,8,1.0,42,1,False,4.0,0.8888888888888888,4.666666666666667,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.0,0.2222222222222222,0.0,0.12978906329289863,1.138588187949391,0.12650979866104345,,,2.0,0.0,0.4444444444444444,0.0,71.81500000000001,5.230000000000004,,8.200000000000001,6.708749999999998,10.634999999999998,33.0,2.0
0,What has Kayla looked like a lot of photographs while bringing?,4.7272727272727275,4.0,2.699862255439545,11.0,11.0,0.0,1.3636363636363635,1.0,0.642824346533225,11,11,1.0,53,1,True,5.0,0.9166666666666666,4.416666666666667,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.16666666666666666,0.0,0.08333333333333333,0.0,0.08333333333333333,0.0,0.16666666666666666,0.0,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.16666666666666666,0.0,0.21752442268640573,1.2429957864333265,0.10358298220277722,,,2.4166666666666665,0.0,0.5,0.0,80.30636363636367,4.790909090909089,,8.036363636363637,6.335454545454546,9.305454545454545,29.181818181818183,2.0
0,Who was Kendra scaring Tammy after insulting?,5.428571428571429,5.0,1.9897697538834456,7.0,7.0,0.0,1.4285714285714286,1.0,0.7284313590846836,7,7,1.0,39,1,False,3.0,0.875,4.875,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.125,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.25,0.125,0.0,0.0,0.25,0.0,0.06587544811934509,1.0680936758048523,0.13351170947560653,,,1.75,0.0,0.5,0.0,78.87285714285717,3.997142857142858,,8.514285714285714,7.6385714285714315,11.891428571428573,35.57142857142857,2.0
0,Who will Lissa sound like Sonia before irritating?,5.25,5.0,1.984313483298443,8.0,8.0,0.0,1.625,1.0,0.9921567416492215,8,8,1.0,43,1,False,3.0,0.8888888888888888,4.777777777777778,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.2222222222222222,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.0,0.0,0.2222222222222222,0.0,0.0729145891266309,1.0756386617536604,0.11951540686151782,,,1.7777777777777777,0.0,0.5555555555555556,0.0,61.24000000000001,6.705000000000002,,8.200000000000001,7.297499999999999,11.369999999999997,20.5,1.0
0,Who had Pamela bored Homer after discovering?,5.428571428571429,5.0,2.498979383505129,7.0,7.0,0.0,1.4285714285714286,1.0,1.0497813183356477,7,7,1.0,39,1,False,3.0,0.875,4.875,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.25,0.125,0.0,0.0,0.375,0.0,0.048713508825840135,1.0499195149740717,0.13123993937175896,,,1.75,0.0,0.5,0.0,78.87285714285717,3.997142857142858,,8.514285714285714,7.6385714285714315,11.891428571428573,21.285714285714285,1.0
0,What was Scott dropping by a hill before running around?,4.6,4.5,2.1071307505705477,10.0,10.0,0.0,1.3,1.0,0.45825756949558394,10,10,1.0,47,1,True,6.0,0.9090909090909091,4.2727272727272725,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0.0,0.09090909090909091,0.0,0.0,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.0,0.0,0.18181818181818182,0.0,0.16483824453383059,1.1792023608561553,0.10720021462328684,,,1.9090909090909092,0.0,0.5454545454545454,0.0,86.70500000000001,3.650000000000002,,4.0,5.235999999999997,8.287999999999993,30.0,2.0
0,Who can Becky love those adults before upsetting?,5.125,5.0,1.8328597873268975,8.0,8.0,0.0,1.375,1.0,0.6959705453537527,8,8,1.0,42,1,False,4.0,0.8888888888888888,4.666666666666667,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.06584750748228334,1.0680638330040242,0.11867375922266936,,,2.0,0.0,0.3333333333333333,0.0,82.39000000000001,3.7550000000000026,,8.200000000000001,6.708749999999998,10.634999999999998,20.5,1.0
0,What is Sara wearing those blouses without buying?,5.25,5.5,1.713913650100261,8.0,8.0,0.0,1.25,1.0,0.4330127018922193,8,8,1.0,43,1,False,4.0,0.8888888888888888,4.777777777777778,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.0,0.2222222222222222,0.0,0.09948462706193001,1.1046014896391365,0.12273349884879295,,,1.7777777777777777,0.0,0.4444444444444444,0.0,92.965,2.280000000000001,,3.2,7.297499999999999,11.369999999999997,45.5,3.0
0,Who will guys describe Elizabeth before scaring?,5.857142857142857,6.0,2.099562636671296,7.0,7.0,0.0,1.5714285714285714,2.0,0.4948716593053935,7,7,1.0,42,1,False,3.0,0.875,5.25,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.125,0.0,0.125,0.0,0.0,0.0,0.125,0.0,0.0,0.125,0.125,0.125,0.0,0.0,0.25,0.0,0.053769332821671886,1.055241164577741,0.13190514557221764,,,1.75,0.0,0.375,0.0,66.7871428571429,5.682857142857145,,2.8000000000000003,9.657142857142855,14.41142857142857,49.857142857142854,3.0
0,Who was Carrie annoying Florence after discovering?,6.285714285714286,6.0,2.710523708715754,7.0,7.0,0.0,1.8571428571428572,1.0,1.124858267715973,7,7,1.0,45,1,False,3.0,0.875,5.625,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.25,0.125,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.125,0.0,0.0,0.125,0.0,0.06634934483150945,1.0685999618402686,0.13357499523003358,,,2.125,0.0,0.5,0.0,42.61571428571432,9.054285714285715,,14.228571428571428,11.675714285714285,16.931428571428572,49.857142857142854,3.0
0,What will Adam tour this college campus without criticizing?,5.666666666666667,4.0,2.260776661041756,9.0,9.0,0.0,1.5555555555555556,1.0,0.9558139185602919,9,9,1.0,52,1,True,4.0,0.9,5.2,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.2,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.2,0.0,0.08031826869935235,1.0836318989125966,0.10836318989125966,,,2.3,0.0,0.3,0.0,66.10000000000002,6.2755555555555596,,8.044444444444444,9.760000000000002,14.231111111111112,42.33333333333333,3.0
0,Who did Steve observe Ella while irritating?,5.285714285714286,5.0,2.3123448651769496,7.0,7.0,0.0,1.5714285714285714,1.0,1.049781318335648,7,7,1.0,38,1,False,3.0,0.875,4.75,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.25,0.125,0.125,0.0,0.25,0.0,0.048556419443580606,1.0497545967198345,0.1312193245899793,,,1.875,0.0,0.375,0.0,66.7871428571429,5.682857142857145,,8.514285714285714,6.965714285714284,11.05142857142857,35.57142857142857,2.0
0,What were the Clintons climbing up most hills after noticing?,5.1,4.5,2.071231517720798,10.0,10.0,0.0,1.4,1.0,0.66332495807108,10,10,1.0,52,1,True,6.0,0.9090909090909091,4.7272727272727275,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.09090909090909091,0.18181818181818182,0.0,0.09090909090909091,0.0,0.09090909090909091,0.0,0.09090909090909091,0.0,0.0,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.0,0.0,0.18181818181818182,0.0,0.1752591294861752,1.1915549436307864,0.10832317669370785,,,2.0,0.0,0.5454545454545454,0.0,78.24500000000002,4.830000000000002,,8.0,7.5909999999999975,11.227999999999994,40.0,3.0
0,What has James broken those couches before cleaning?,5.5,5.5,1.5,8.0,8.0,0.0,1.25,1.0,0.4330127018922193,8,8,1.0,45,1,False,4.0,0.8888888888888888,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.0,0.2222222222222222,0.0,0.060402443284168446,1.0622639615317782,0.11802932905908646,,,2.3333333333333335,0.0,0.3333333333333333,0.0,92.965,2.280000000000001,,3.2,8.475000000000001,12.839999999999996,33.0,2.0
0,Who can Bradley appreciate the Clintons after concealing?,6.125,6.0,2.8476964374736293,8.0,8.0,0.0,1.875,1.5,1.0532687216470449,8,8,1.0,50,1,False,4.0,0.8888888888888888,5.555555555555555,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.0,0.0,0.2222222222222222,0.0,0.1596133569981989,1.1730572289304193,0.13033969210337992,,,2.0,0.0,0.3333333333333333,0.0,40.09,9.655000000000001,,13.200000000000001,11.418749999999996,16.514999999999997,58.0,4.0
0,Who has the cashier fired Bruce without disturbing?,5.375,5.0,2.341874249399399,8.0,8.0,0.0,1.375,1.0,0.6959705453537527,8,8,1.0,44,1,False,4.0,0.8888888888888888,4.888888888888889,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.0,0.2222222222222222,0.0,0.1520542456098627,1.1642233887269673,0.12935815430299635,,,1.5555555555555556,0.0,0.5555555555555556,0.0,82.39000000000001,3.7550000000000026,,8.200000000000001,7.88625,12.105,45.5,3.0
0,What has Heather skated around that mountain after going to?,5.0,5.0,1.7320508075688772,10.0,10.0,0.0,1.3,1.0,0.45825756949558394,10,10,1.0,51,1,True,6.0,0.9090909090909091,4.636363636363637,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.18181818181818182,0.0,0.09090909090909091,0.0,0.09090909090909091,0.0,0.09090909090909091,0.0,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.0,0.0,0.18181818181818182,0.0,0.1991757111220496,1.220396384279501,0.110945125843591,,,2.090909090909091,0.0,0.45454545454545453,0.0,86.70500000000001,3.650000000000002,,4.0,7.120000000000001,10.639999999999997,30.0,2.0
0,Who have these turtles astounded Naomi without impressing?,6.25,6.0,2.277608394786075,8.0,8.0,0.0,1.5,1.0,0.7071067811865476,8,8,1.0,51,1,False,4.0,0.8888888888888888,5.666666666666667,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.0,0.3333333333333333,0.0,0.07108239238090511,1.0736696844257572,0.11929663160286191,,,1.8888888888888888,0.0,0.5555555555555556,0.0,71.81500000000001,5.230000000000004,,8.200000000000001,12.0075,17.249999999999996,58.0,4.0
0,Who was Keith working with Heather after arguing about?,5.111111111111111,5.0,1.5234788000891208,9.0,9.0,0.0,1.3333333333333333,1.0,0.4714045207910317,9,9,1.0,47,1,True,5.0,0.9,4.7,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.1,0.0,0.0,0.2,0.0,0.11165817006908296,1.1181305848115444,0.11181305848115444,,,1.7,0.0,0.6,0.0,84.90000000000003,3.653333333333336,,3.6,7.143333333333331,10.964444444444442,42.33333333333333,3.0
0,What was Gerald breaking these carriages after buying?,5.75,5.5,1.8540496217739157,8.0,8.0,0.0,1.5,1.5,0.5,8,8,1.0,47,1,False,4.0,0.8888888888888888,5.222222222222222,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.0,0.2222222222222222,0.0,0.07584317441437081,1.0787933784871715,0.11986593094301906,,,2.0,0.0,0.3333333333333333,0.0,71.81500000000001,5.230000000000004,,3.2,9.6525,14.310000000000002,33.0,2.0
0,What had Jerry worn some hats before selling?,4.625,4.0,1.2183492931011204,8.0,8.0,0.0,1.125,1.0,0.33071891388307384,8,8,1.0,38,1,False,4.0,0.8888888888888888,4.222222222222222,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.0,0.2222222222222222,0.0,0.06488924069800481,1.0670408331410446,0.11856009257122718,,,2.3333333333333335,0.0,0.3333333333333333,0.0,103.54,0.8049999999999997,,3.2,4.353750000000002,7.695,20.5,1.0
0,What will these girls drop by every grocery store while exploring?,5.0,5.0,1.7056057308448835,11.0,11.0,0.0,1.2727272727272727,1.0,0.616575453011388,11,11,1.0,56,1,True,6.0,0.9166666666666666,4.666666666666667,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.08333333333333333,0.0,0.08333333333333333,0.0,0.16666666666666666,0.0,0.25,0.0,0.0,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333,0.0,0.16666666666666666,0.0,0.07748976499784391,1.0805711727536789,0.09004759772947324,,,2.5,0.0,0.4166666666666667,0.0,87.99727272727276,3.7181818181818187,,8.036363636363637,7.620000000000001,10.909090909090907,29.181818181818183,2.0
0,What had Monet skated around some hill while talking about?,4.9,5.0,1.1357816691600546,10.0,10.0,0.0,1.2,1.0,0.4,10,10,1.0,50,1,True,6.0,0.9090909090909091,4.545454545454546,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.18181818181818182,0.0,0.09090909090909091,0.0,0.09090909090909091,0.0,0.09090909090909091,0.0,0.0,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.0,0.18181818181818182,0.0,0.08659275747963144,1.090452510653371,0.09913204642303372,,,2.1818181818181817,0.0,0.45454545454545453,0.0,95.165,2.4700000000000024,,4.0,6.649000000000001,10.052,20.0,1.0
0,Who is Jacqueline finding Meredith after hugging?,6.0,7.0,2.6186146828319083,7.0,7.0,0.0,1.4285714285714286,1.0,0.4948716593053935,7,7,1.0,43,1,False,3.0,0.875,5.375,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.125,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.25,0.125,0.0,0.0,0.25,0.0,0.09050130158123379,1.0947229325115444,0.13684036656394305,,,1.5,0.0,0.5,0.0,78.87285714285717,3.997142857142858,,2.8000000000000003,10.329999999999998,15.251428571428573,64.14285714285714,4.0
0,What should Dan bike to some closets before returning to?,4.7,4.0,2.147091055358389,10.0,10.0,0.0,1.3,1.0,0.6403124237432849,10,9,0.9,48,1,True,6.0,0.9090909090909091,4.363636363636363,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.2727272727272727,0.0,0.09090909090909091,0.0,0.09090909090909091,0.0,0.18181818181818182,0.0,0.0,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.0,0.0,0.09090909090909091,0.0,0.2258842246372174,1.2534305405018629,0.1139482309547148,,,2.090909090909091,0.0,0.45454545454545453,0.0,86.70500000000001,3.650000000000002,,8.0,5.707000000000001,8.875999999999998,30.0,2.0
0,What can Pamela go to many grocery stores while biking to?,4.2727272727272725,4.0,1.7627926754241197,11.0,11.0,0.0,1.1818181818181819,1.0,0.38569460791993504,11,10,0.9090909090909091,48,1,True,7.0,0.9166666666666666,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,0.0,0.0,0.0,0.16666666666666666,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.16666666666666666,0.0,0.23493219310237856,1.2648230021013274,0.10540191684177729,,,2.4166666666666665,0.0,0.4166666666666667,0.0,95.68818181818183,2.645454545454548,,4.4,4.194545454545455,6.632727272727269,20.090909090909093,1.0
0,What has this girl sounded like these lakes after bringing?,4.9,4.5,1.445683229480096,10.0,10.0,0.0,1.2,1.0,0.4,10,10,1.0,50,1,True,5.0,0.9090909090909091,4.545454545454546,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.18181818181818182,0.0,0.09090909090909091,0.0,0.18181818181818182,0.0,0.18181818181818182,0.0,0.0,0.09090909090909091,0.0,0.09090909090909091,0.0,0.0,0.18181818181818182,0.0,0.10632062048081775,1.1121784065235185,0.10110712786577442,,,2.272727272727273,0.0,0.45454545454545453,0.0,95.165,2.4700000000000024,,4.0,6.649000000000001,10.052,30.0,2.0
0,What has Carlos broken most skateboards while revealing?,6.0,5.5,2.5495097567963922,8.0,8.0,0.0,1.5,1.0,0.7071067811865476,8,8,1.0,49,1,False,4.0,0.8888888888888888,5.444444444444445,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.2222222222222222,0.0,0.059789689511316226,1.0616132546634889,0.1179570282959432,,,2.111111111111111,0.0,0.3333333333333333,0.0,71.81500000000001,5.230000000000004,,8.200000000000001,10.829999999999998,15.780000000000001,33.0,2.0
0,Who will Barbara bother Susan before discovering?,6.0,6.0,2.390457218668787,7.0,7.0,0.0,1.8571428571428572,2.0,0.989743318610787,7,7,1.0,43,1,False,3.0,0.875,5.375,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.125,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.25,0.125,0.0,0.0,0.25,0.0,0.05140920127055578,1.05275359326365,0.13159419915795625,,,1.75,0.0,0.375,0.0,42.61571428571432,9.054285714285715,,8.514285714285714,10.329999999999998,15.251428571428573,35.57142857142857,2.0
